id,errant_original_string,errant_revised_string,errant_error_type,algorithm_n_revisions,original,revised,algorithm_aligned
wiki_test_928,brwon,brown,R:SPELL,2,"On Guam , the Mariana Crow 's decline is primarily due to predation by the introduced brwon tree snake ( "" Boiga irregularis "" ) .","On Guam , the Mariana crow 's decline is primarily due to predation by the introduced brown tree snake ( "" Boiga irregularis "" ) .","On Guam , the Mariana {Crow=>crow} 's decline is primarily due to predation by the introduced {brwon=>brown} tree snake ( "" Boiga irregularis "" ) ."
wiki_test_293,,",",M:PUNCT,1,"The Ghikas , father and son , had both and between 1894 and 1895 ventured deeper than any European in the Horn of Africa , crossing today 's Ethiopia , Djibouti & Somalia , where they made notable geographical explorations and natural history discoveries .","The Ghikas , father and son , had both and between 1894 and 1895 ventured deeper than any European in the Horn of Africa , crossing today 's Ethiopia , Djibouti , & Somalia , where they made notable geographical explorations and natural history discoveries .","The Ghikas , father and son , had both and between 1894 and 1895 ventured deeper than any European in the Horn of Africa , crossing today 's Ethiopia , Djibouti {=>,} & Somalia , where they made notable geographical explorations and natural history discoveries ."
fce_dev_376,prosecution,Prosecution,R:ORTH,2,"That exciting stories always describe people in difficult situations is true of Agatha Christie 's "" Witness for the prosecution "" .","That exciting stories always describe people in difficult situations is true of Agatha Christie 's "" Witness for the Prosecution . ""","That exciting stories always describe people in difficult situations is true of Agatha Christie 's "" Witness for the {prosecution=>Prosecution .} "" {.=>}"
fce_dev_376,""" .",". """,R:WO,2,"That exciting stories always describe people in difficult situations is true of Agatha Christie 's "" Witness for the prosecution "" .","That exciting stories always describe people in difficult situations is true of Agatha Christie 's "" Witness for the Prosecution . ""","That exciting stories always describe people in difficult situations is true of Agatha Christie 's "" Witness for the {prosecution=>Prosecution .} "" {.=>}"
fce_test_803,Do,Did,R:VERB:TENSE,2,Do you know that this concert will be on television .,Did you know that this concert will be on television ?,{Do=>Did} you know that this concert will be on television {.=>?}
fce_test_803,.,?,R:PUNCT,2,Do you know that this concert will be on television .,Did you know that this concert will be on television ?,{Do=>Did} you know that this concert will be on television {.=>?}
fce_dev_799,,to use,M:VERB,5,"In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn computers and would like to say "" Enjoy your lives "" .","In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn to use computers . Finally , I would like to say , "" Enjoy your lives . ""","In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn {=>to use} computers {and=>. Finally , I} would like to say {=>,} "" Enjoy your lives {=>.} "" {.=>}"
fce_dev_799,and,". Finally , I",R:OTHER,5,"In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn computers and would like to say "" Enjoy your lives "" .","In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn to use computers . Finally , I would like to say , "" Enjoy your lives . ""","In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn {=>to use} computers {and=>. Finally , I} would like to say {=>,} "" Enjoy your lives {=>.} "" {.=>}"
fce_dev_799,,",",M:PUNCT,5,"In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn computers and would like to say "" Enjoy your lives "" .","In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn to use computers . Finally , I would like to say , "" Enjoy your lives . ""","In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn {=>to use} computers {and=>. Finally , I} would like to say {=>,} "" Enjoy your lives {=>.} "" {.=>}"
fce_dev_799,""" .",". """,R:WO,5,"In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn computers and would like to say "" Enjoy your lives "" .","In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn to use computers . Finally , I would like to say , "" Enjoy your lives . ""","In conclusion , in my opinion , there are many advantages in my daily life at present and I would recommend people learn {=>to use} computers {and=>. Finally , I} would like to say {=>,} "" Enjoy your lives {=>.} "" {.=>}"
wiki_dev_233,,",",M:PUNCT,5,"In 1949 , the Cwmbran New Town was created and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the South West of Cwmbran , Llantarnam in the South East and Croesyceiliog in the North East ) but Croesyceiliog would be a "" campus "" whereby a top-end grammer school would be built alongside it .","In 1949 , the Cwmbran New Town was created , and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the southwest of Cwmbran , Llantarnam in the southeast, and Croesyceiliog in the northeast ). But Croesyceiliog would be a "" campus "" whereby a top-end grammar school would be built alongside it .","In 1949 , the Cwmbran New Town was created {=>,} and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the {South West=>southwest} of Cwmbran , Llantarnam in the {South East=>southeast,} and Croesyceiliog in the {North East ) but=>northeast ). But} Croesyceiliog would be a "" campus "" whereby a top-end {grammer=>grammar} school would be built alongside it ."
wiki_dev_233,South West,southwest,R:ORTH,5,"In 1949 , the Cwmbran New Town was created and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the South West of Cwmbran , Llantarnam in the South East and Croesyceiliog in the North East ) but Croesyceiliog would be a "" campus "" whereby a top-end grammer school would be built alongside it .","In 1949 , the Cwmbran New Town was created , and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the southwest of Cwmbran , Llantarnam in the southeast, and Croesyceiliog in the northeast ). But Croesyceiliog would be a "" campus "" whereby a top-end grammar school would be built alongside it .","In 1949 , the Cwmbran New Town was created {=>,} and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the {South West=>southwest} of Cwmbran , Llantarnam in the {South East=>southeast,} and Croesyceiliog in the {North East ) but=>northeast ). But} Croesyceiliog would be a "" campus "" whereby a top-end {grammer=>grammar} school would be built alongside it ."
wiki_dev_233,South East,"southeast,",R:NOUN,5,"In 1949 , the Cwmbran New Town was created and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the South West of Cwmbran , Llantarnam in the South East and Croesyceiliog in the North East ) but Croesyceiliog would be a "" campus "" whereby a top-end grammer school would be built alongside it .","In 1949 , the Cwmbran New Town was created , and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the southwest of Cwmbran , Llantarnam in the southeast, and Croesyceiliog in the northeast ). But Croesyceiliog would be a "" campus "" whereby a top-end grammar school would be built alongside it .","In 1949 , the Cwmbran New Town was created {=>,} and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the {South West=>southwest} of Cwmbran , Llantarnam in the {South East=>southeast,} and Croesyceiliog in the {North East ) but=>northeast ). But} Croesyceiliog would be a "" campus "" whereby a top-end {grammer=>grammar} school would be built alongside it ."
wiki_dev_233,North East,northeast,R:ORTH,5,"In 1949 , the Cwmbran New Town was created and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the South West of Cwmbran , Llantarnam in the South East and Croesyceiliog in the North East ) but Croesyceiliog would be a "" campus "" whereby a top-end grammer school would be built alongside it .","In 1949 , the Cwmbran New Town was created , and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the southwest of Cwmbran , Llantarnam in the southeast, and Croesyceiliog in the northeast ). But Croesyceiliog would be a "" campus "" whereby a top-end grammar school would be built alongside it .","In 1949 , the Cwmbran New Town was created {=>,} and the 1951 Master Plan stated that three secondary modern schools would be built ( Coed Eva in the {South West=>southwest} of Cwmbran , Llantarnam in the {South East=>southeast,} and Croesyceiliog in the {North East ) but=>northeast ). But} Croesyceiliog would be a "" campus "" whereby a top-end {grammer=>grammar} school would be built alongside it ."
